old_url,new_url,old_name,new_name,match_type,similarity,sku
"/product/2-48mm-x-100m-keypak-branded-carton-sealing-tape","https://keypak.tbkdev.com/product/keypak-industrial-duty/","2-48mm-x-100m-keypak-branded-carton-sealing-tape","keypak-industrial-duty","sku_match","1.00","AA.31012.1"
"/product/vibac-426-regular-duty-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/brown-carton-sealing-tape/","vibac-426-regular-duty-2-x-110-yards-48mm-x-100m","brown-carton-sealing-tape","sku_match","1.00","AA.21015.1"
"/product/keypak-heavy-duty-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/keypak-brand-tape/","keypak-heavy-duty-2-x-110-yards-48mm-x-100m","keypak-brand-tape","sku_match","1.00","AA.21021.4"
"/product/shurtape-heavy-duty-2-x-110-yards-48mm-x-100m-2","https://keypak.tbkdev.com/product/keypak-brand-tape-2/","shurtape-heavy-duty-2-x-110-yards-48mm-x-100m","keypak-brand-tape","sku_match","1.00","AA.21022.4"
"/product/super-heavy-duty-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/heavy-duty/","super-heavy-duty-2-x-110-yards-48mm-x-100m","heavy-duty","high_confidence_match","0.90",""
"/product/yellow-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/yellow-carton-sealing-tape/","yellow-carton-sealing-tape-2-x-110-yards-48mm-x-100m","yellow-carton-sealing-tape","sku_match","1.00","AA.21039.4"
"/product/white-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/white-carton-sealing-tape/","white-carton-sealing-tape-2-x-110-yards-48mm-x-100m","white-carton-sealing-tape","sku_match","1.00","AA.21040.4"
"/product/red-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/red-carton-sealing-tape/","red-carton-sealing-tape-2-x-110-yards-48mm-x-100m","red-carton-sealing-tape","sku_match","1.00","AA.21041.4"
"/product/blue-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/blue-carton-sealing-tape/","blue-carton-sealing-tape-2-x-110-yards-48mm-x-100m","blue-carton-sealing-tape","sku_match","1.00","AA.21042.4"
"/product/15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-black","https://keypak.tbkdev.com/product/micron-self-gripping-superior-hand-film/","15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-black","micron-self-gripping-superior-hand-film","sku_match","1.00","HA.10004.0"
"/product/orange-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/orange-carton-sealing-tape/","orange-carton-sealing-tape-2-x-110-yards-48mm-x-100m","orange-carton-sealing-tape","sku_match","1.00","AA.21044.4"
"/product/green-carton-sealing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/green-carton-sealing-tape/","green-carton-sealing-tape-2-x-110-yards-48mm-x-100m","green-carton-sealing-tape","sku_match","1.00","AA.21045.4"
"/product/vibac-6200-hd-cold-temp-2-x-1000-yards-48mm-x-914m","https://keypak.tbkdev.com/product/keypak-brand-machine-tape-2/","vibac-6200-hd-cold-temp-2-x-1000-yards-48mm-x-914m","keypak-brand-machine-tape","sku_match","1.00","AA.21560.0"
"/product/shurtape-hp100-2-x-2000-yards-48mm-x-1828m","https://keypak.tbkdev.com/product/machine-tape/","shurtape-hp100-2-x-2000-yards-48mm-x-1828m","machine-tape","sku_match","1.00","AA.21811.4"
"/product/vibac-designed-for-recycled-cardboard-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/supertack-adhesive-tape/","vibac-designed-for-recycled-cardboard-2-x-110-yards-48mm-x-100m","supertack-adhesive-tape","sku_match","1.00","AA.22020.1"
"/product/15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-blue","https://keypak.tbkdev.com/product/micron-self-gripping-superior-hand-film-2/","15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-blue","micron-self-gripping-superior-hand-film","sku_match","1.00","HA.10007.0"
"/product/15-748-x-918-x-17-micron-self-gripping-robust-hand-film-black-heavy-duty-blown","https://keypak.tbkdev.com/product/micron-self-gripping-robust-hand-film/","15-748-x-918-x-17-micron-self-gripping-robust-hand-film-black-heavy-duty-blown","micron-self-gripping-robust-hand-film","sku_match","1.00","HA.10010.0"
"/product/15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-yellow","https://keypak.tbkdev.com/product/micron-self-gripping-superior-hand-film-3/","15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-yellow","micron-self-gripping-superior-hand-film","sku_match","1.00","HA.10012.0"
"/product/15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-red","https://keypak.tbkdev.com/product/micron-self-gripping-superior-hand-film-4/","15-748-x-1575-x-7-micron-self-gripping-superior-hand-film-red","micron-self-gripping-superior-hand-film","sku_match","1.00","HA.10016.0"
"/product/shurtape-hp100-3-x-1500-yards-72mm-x-1371m","https://keypak.tbkdev.com/product/machine-tape-2/","shurtape-hp100-3-x-1500-yards-72mm-x-1371m","machine-tape","sku_match","1.00","AA.23527.4"
"/product/80-gauge-3-x-1000-banding-wrap-clear","https://keypak.tbkdev.com/product/80-gauge-banding-wrap-2/","80-gauge-3-x-1000-banding-wrap-clear","80-gauge-banding-wrap","sku_match","1.00","HA.38001.7"
"/product/heavy-duty-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/heavy-duty-tape/","heavy-duty-3-x-110-yards-72mm-x-100m","heavy-duty-tape","sku_match","1.00","AA.31021.4"
"/product/120-gauge-3-x-700-banding-wrap-clear","https://keypak.tbkdev.com/product/120-gauge-banding-wrap/","120-gauge-3-x-700-banding-wrap-clear","120-gauge-banding-wrap","sku_match","1.00","HA.39501.7"
"/product/keypak-machine-tape-2-x-1000-yards-48mm-x-914m","https://keypak.tbkdev.com/product/keypak-brand-machine-tape-4/","keypak-machine-tape-2-x-1000-yards-48mm-x-914m","keypak-brand-machine-tape","sku_match","1.00","AA.31505.1"
"/product/80-gauge-4-5-x-1200-mega-wrap-banding-wrap","https://keypak.tbkdev.com/product/80-gauge-megafilm-cast-wrap/","80-gauge-4-5-x-1200-mega-wrap-banding-wrap","80-gauge-megafilm-cast-wrap","sku_match","1.00","HA.48201.9"
"/product/keypak-industrial-duty-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/keypak-brand-carton-sealing-tape/","keypak-industrial-duty-3-x-110-yards-72mm-x-100m","keypak-brand-carton-sealing-tape","sku_match","1.00","AA.41011.1"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/e-tape-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-carton-sealing-tape","sku_match","1.00","AA.72001.5"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-2","https://keypak.tbkdev.com/product/e-tape-carton-sealing-tape-2/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-carton-sealing-tape","sku_match","1.00","AA.72002.5"
"/product/super-e-carton-sealing-tape-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/super-e-tape-carton-sealing-tape/","super-e-carton-sealing-tape-2-x-164-yards-48mm-x-150m","super-e-tape-carton-sealing-tape","sku_match","1.00","AA.72005.5"
"/product/e-tape-printed-tamper-proof-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/e-tape-printed-tamper-proof/","e-tape-printed-tamper-proof-2-x-164-yards-48mm-x-150m","e-tape-printed-tamper-proof","sku_match","1.00","AA.72019.5"
"/product/80-gauge-5-x-1000-banding-wrap-clear","https://keypak.tbkdev.com/product/80-gauge-banding-cast-wrap/","80-gauge-5-x-1000-banding-wrap-clear","80-gauge-banding-cast-wrap","sku_match","1.00","HA.58001.7"
"/product/e-tape-printed-fragile-handle-with-care-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/e-tape-printed-packing-slip-enclosed-bilingual/","e-tape-printed-fragile-handle-with-care-2-x-164-yards-48mm-x-150m","e-tape-printed-packing-slip-enclosed-bilingual","sku_match","1.00","AA.72022.5"
"/product/e-tape-printed-packing-slip-enclosed-bilingual-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/2-48mmx150m-white-carton-sealing-e-tape-printed-packing-slip-en-fe-36-case/","e-tape-printed-packing-slip-enclosed-bilingual-2-x-164-yards-48mm-x-150m","2-48mmx150m-white-carton-sealing-e-tape-printed-packing-slip-en-fe-36-case","sku_match","1.00","AA.72023.5"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-3","https://keypak.tbkdev.com/product/e-tape-red-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-red-carton-sealing-tape","sku_match","1.00","AA.72031.5"
"/product/80-gauge-5-x-1000-banding-wrap-clear-extended-core","https://keypak.tbkdev.com/product/80-gauge-banding-wrap-8/","80-gauge-5-x-1000-banding-wrap-clear-extended-core","80-gauge-banding-wrap","sku_match","1.00","HA.58005.7"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-4","https://keypak.tbkdev.com/product/e-tape-yellow-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-yellow-carton-sealing-tape","sku_match","1.00","AA.72032.5"
"/product/120-gauge-5-x-700-banding-wrap-clear","https://keypak.tbkdev.com/product/120-gauge-banding-cast-wrap/","120-gauge-5-x-700-banding-wrap-clear","120-gauge-banding-cast-wrap","sku_match","1.00","HA.59501.7"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-5","https://keypak.tbkdev.com/product/e-tape-orange-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-orange-carton-sealing-tape","sku_match","1.00","AA.72033.5"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-6","https://keypak.tbkdev.com/product/e-tape-green-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-green-carton-sealing-tape","sku_match","1.00","AA.72034.5"
"/product/powerwrap-hand-stretch-film-17-x-1500","https://keypak.tbkdev.com/product/torque-1-hand-film/","powerwrap-hand-stretch-film-17-x-1500","torque-1-hand-film","sku_match","1.00","HA.60090.8"
"/product/e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m-7","https://keypak.tbkdev.com/product/e-tape-blue-carton-sealing-tape/","e-tape-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-blue-carton-sealing-tape","sku_match","1.00","AA.72035.5"
"/product/high-performance-stretchwrap-47ga-13-x-1476","https://keypak.tbkdev.com/product/high-performance-stretchwrap/","high-performance-stretchwrap-47ga-13-x-1476","high-performance-stretchwrap","sku_match","1.00","HA.60123.6"
"/product/e-tape-carton-sealing-tape-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/e-tape-carton-sealing-tape-3/","e-tape-carton-sealing-tape-3-x-110-yards-72mm-x-100m","e-tape-carton-sealing-tape","sku_match","1.00","AA.73001.5"
"/product/powerwrap-hand-stretch-film-13-3-x-1500","https://keypak.tbkdev.com/product/powerwrap-2-hand-wrap/","powerwrap-hand-stretch-film-13-3-x-1500","powerwrap-2-hand-wrap","sku_match","1.00","HA.60133.9"
"/product/super-e-carton-sealing-tape-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/super-e-tape-carton-sealing-tape-2/","super-e-carton-sealing-tape-3-x-110-yards-72mm-x-100m","super-e-tape-carton-sealing-tape","sku_match","1.00","AA.73010.5"
"/product/e-tape-carton-sealing-tape-3-x-164-yards-72mm-x-150m","https://keypak.tbkdev.com/product/e-tape-carton-sealing-tape-4/","e-tape-carton-sealing-tape-3-x-164-yards-72mm-x-150m","e-tape-carton-sealing-tape","sku_match","1.00","AA.73101.5"
"/product/e-tape-carton-sealing-tape-3-x-164-yards-72mm-x-150m-2","https://keypak.tbkdev.com/product/e-tape-brown-carton-sealing-tape/","e-tape-carton-sealing-tape-3-x-164-yards-72mm-x-150m","e-tape-brown-carton-sealing-tape","sku_match","1.00","AA.73102.5"
"/product/e-tape-printed-tamper-proof-3-x-164-yards-72mm-x-150m","https://keypak.tbkdev.com/product/e-tape-printed-tamper-proof-2/","e-tape-printed-tamper-proof-3-x-164-yards-72mm-x-150m","e-tape-printed-tamper-proof","sku_match","1.00","AA.73119.5"
"/product/e-tape-printed-fragile-handle-with-care-3-x-164-yards-72mm-x-150m","https://keypak.tbkdev.com/product/e-tape-printed-fragile-handle-with-care/","e-tape-printed-fragile-handle-with-care-3-x-164-yards-72mm-x-150m","e-tape-printed-fragile-handle-with-care","sku_match","1.00","AA.73122.5"
"/product/e-tape-silver-carton-sealing-tape-2-x-164-yards-48mm-x-150m","https://keypak.tbkdev.com/product/e-tape-silver-carton-sealing-tape/","e-tape-silver-carton-sealing-tape-2-x-164-yards-48mm-x-150m","e-tape-silver-carton-sealing-tape","sku_match","1.00","AA.74001.5"
"/product/powerwrap-hand-stretch-film-bulk-13-3-x-2000","https://keypak.tbkdev.com/product/powerwrap-hand-wrap/","powerwrap-hand-stretch-film-bulk-13-3-x-2000","powerwrap-hand-wrap","sku_match","1.00","HA.60136.9"
"/product/e-tape-silver-carton-sealing-tape-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/e-tape-silver-carton-sealing-tape-2/","e-tape-silver-carton-sealing-tape-3-x-110-yards-72mm-x-100m","e-tape-silver-carton-sealing-tape","sku_match","1.00","AA.74103.5"
"/product/hand-wrap-39ga-15-75-x-1500","https://keypak.tbkdev.com/product/spartan-10-hand-wrap/","hand-wrap-39ga-15-75-x-1500","spartan-10-hand-wrap","sku_match","1.00","HA.60155.6"
"/product/acrylic-packing-tape-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape/","acrylic-packing-tape-2-x-110-yards-48mm-x-100m","acrylic-packing-tape","sku_match","1.00","AA.82001.5"
"/product/high-performance-stretch-film-47ga-16-x-1476","https://keypak.tbkdev.com/product/37-gauge-platinummax-hand-film/","high-performance-stretch-film-47ga-16-x-1476","37-gauge-platinummax-hand-film","sku_match","1.00","HA.63137.0"
"/product/powerwrap-hand-stretch-film-bulk-17-x-2000","https://keypak.tbkdev.com/product/torque-x-hand-wrap/","powerwrap-hand-stretch-film-bulk-17-x-2000","torque-x-hand-wrap","sku_match","1.00","HA.62850.9"
"/product/acrylic-packing-tape-premium-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape-premium/","acrylic-packing-tape-premium-2-x-110-yards-48mm-x-100m","acrylic-packing-tape-premium","sku_match","1.00","AA.82010.1"
"/product/acrylic-packing-tape-2-x-145-yards-48mm-x-132m","https://keypak.tbkdev.com/product/acrylic-packing-tape-2/","acrylic-packing-tape-2-x-145-yards-48mm-x-132m","acrylic-packing-tape","sku_match","1.00","AA.82031.5"
"/product/hand-wrap-43ga-12-x-1476","https://keypak.tbkdev.com/product/43-gauge-platinummax-hand-film/","hand-wrap-43ga-12-x-1476","43-gauge-platinummax-hand-film","sku_match","1.00","HA.63143.0"
"/product/pro-standard-hand-wrap-14-x-1500","https://keypak.tbkdev.com/product/80-gauge-max-wrap-hand-film/","pro-standard-hand-wrap-14-x-1500","80-gauge-max-wrap-hand-film","sku_match","1.00","HA.63180.0"
"/product/blown-hand-stretch-film-75ga-13-x-1476","https://keypak.tbkdev.com/product/eco-blown-stretchwrap/","blown-hand-stretch-film-75ga-13-x-1476","eco-blown-stretchwrap","sku_match","1.00","HA.75121.6"
"/product/powerwrap-hand-stretch-film-14-x-1500","https://keypak.tbkdev.com/product/torque-2-powerwrap/","powerwrap-hand-stretch-film-14-x-1500","torque-2-powerwrap","sku_match","1.00","HA.75215.8"
"/product/powerwrap-hand-stretch-film-14-x-1500-2","https://keypak.tbkdev.com/product/powerwrap-2-heavy-duty-hand-wrap/","powerwrap-hand-stretch-film-14-x-1500","powerwrap-2-heavy-duty-hand-wrap","sku_match","1.00","HA.80115.8"
"/product/hand-wrap-51ga-17-5-x-1500","https://keypak.tbkdev.com/product/spartan-13-hand-wrap/","hand-wrap-51ga-17-5-x-1500","spartan-13-hand-wrap","sku_match","1.00","HA.80172.8"
"/product/hand-wrap-80ga-18-x-1500","https://keypak.tbkdev.com/product/cast-stretchwrap/","hand-wrap-80ga-18-x-1500","cast-stretchwrap","sku_match","1.00","HA.80183.6"
"/product/acrylic-packing-tape-2-x-145-yards-48mm-x-132m-2","https://keypak.tbkdev.com/product/acrylic-packing-tape-3/","acrylic-packing-tape-2-x-145-yards-48mm-x-132m","acrylic-packing-tape","sku_match","1.00","AA.82032.5"
"/product/hand-wrap-83ga-15-x-1000","https://keypak.tbkdev.com/product/spartan-21-hand-wrap/","hand-wrap-83ga-15-x-1000","spartan-21-hand-wrap","sku_match","1.00","HA.80190.7"
"/product/acrylic-packing-tape-heavy-duty-2-x-110-yards-48mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape-heavy-duty-2/","acrylic-packing-tape-heavy-duty-2-x-110-yards-48mm-x-100m","acrylic-packing-tape-heavy-duty","sku_match","1.00","AA.82062.5"
"/product/denva-2-x-1000-yards-48mm-x-914m","https://keypak.tbkdev.com/product/industrial-machine-tape/","denva-2-x-1000-yards-48mm-x-914m","industrial-machine-tape","sku_match","1.00","AA.82110.9"
"/product/etended-core-hand-stretch-film-80ga-20-x-1000","https://keypak.tbkdev.com/product/80-gauge-extended-core-cast-film/","etended-core-hand-stretch-film-80ga-20-x-1000","80-gauge-extended-core-cast-film","sku_match","1.00","HA.80255.0"
"/product/blown-hand-stretch-film-90ga-15-x-1500","https://keypak.tbkdev.com/product/blown-stretchwrap/","blown-hand-stretch-film-90ga-15-x-1500","blown-stretchwrap","sku_match","1.00","HA.90140.6"
"/product/machine-stretch-film-70ga-20-x-6000","https://keypak.tbkdev.com/product/70-gauge-cast-machine-wrap/","machine-stretch-film-70ga-20-x-6000","70-gauge-cast-machine-wrap","sku_match","1.00","HB.47303.0"
"/product/machine-stretch-film-90ga-20-x-5000","https://keypak.tbkdev.com/product/90-gauge-stretch-max-machine-wrap/","machine-stretch-film-90ga-20-x-5000","90-gauge-stretch-max-machine-wrap","sku_match","1.00","HB.47305.0"
"/product/machine-stretch-film-115ga-20-x-3500","https://keypak.tbkdev.com/product/115-gauge-stretch-max-machine-wrap/","machine-stretch-film-115ga-20-x-3500","115-gauge-stretch-max-machine-wrap","sku_match","1.00","HB.47307.0"
"/product/heavy-duty-mini-handi-wrap-handle-3-x-5","https://keypak.tbkdev.com/product/heavy-duty-stretchwrap-dispenser/","heavy-duty-mini-handi-wrap-handle-3-x","heavy-duty-stretchwrap-dispenser","sku_match","1.00","HE.03011.8"
"/product/stretch-wrap-cutter-one-size","https://keypak.tbkdev.com/product/stretchwrap-cutter/","stretch-wrap-cutter-one-size","stretchwrap-cutter","sku_match","1.00","HE.03310.6"
"/product/mega-wrap-handles-4","https://keypak.tbkdev.com/product/4-megawrap-handles/","mega-wrap-handles","4-megawrap-handles","sku_match","1.00","HE.03800.5"
"/product/acrylic-packing-tape-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape-4/","acrylic-packing-tape-3-x-110-yards-72mm-x-100m","acrylic-packing-tape","sku_match","1.00","AA.83001.5"
"/product/acrylic-packing-tape-heavy-duty-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape-heavy-duty/","acrylic-packing-tape-heavy-duty-3-x-110-yards-72mm-x-100m","acrylic-packing-tape-heavy-duty","sku_match","1.00","AA.83010.5"
"/product/acrylic-packing-tape-premium-3-x-110-yards-72mm-x-100m","https://keypak.tbkdev.com/product/acrylic-packing-tape-premium-2/","acrylic-packing-tape-premium-3-x-110-yards-72mm-x-100m","acrylic-packing-tape-premium","sku_match","1.00","AA.83020.1"
"/product/2-heavy-duty-tape-dispenser-t-230","https://keypak.tbkdev.com/product/2-heavy-duty-tape-dispenser/","2-heavy-duty-tape-dispenser-t-230","2-heavy-duty-tape-dispenser","sku_match","1.00","AE.22300.5"
"/product/2-tape-dispenser-h-11","https://keypak.tbkdev.com/product/2-packing-tape-dispenser/","2-tape-dispenser-h-11","2-packing-tape-dispenser","sku_match","1.00","AE.22420.5"
"/product/denva-2-premium-tape-dispenser","https://keypak.tbkdev.com/product/2-denva-premium-tape-dispenser/","denva-2-premium-tape-dispenser","2-denva-premium-tape-dispenser","sku_match","1.00","AE.22783.0"
"/product/2-e-tape-dispenser-no-silencer","https://keypak.tbkdev.com/product/2-e-tape-dispenser-no-silencer/","2-e-tape-dispenser-no-silencer","2-e-tape-dispenser-no-silencer","sku_match","1.00","AE.22839.5"
"/product/2-e-tape-dispensers-ed-2-with-silencer-safety-blade","https://keypak.tbkdev.com/product/2-e-tape-dispensers-with-silencer-safety-blade/","2-e-tape-dispensers-ed-2-with-silencer-safety-blade","2-e-tape-dispensers-with-silencer-safety-blade","sku_match","1.00","AE.22889.5"
"/product/2-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","https://keypak.tbkdev.com/product/2-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes/","2-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","2-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","sku_match","1.00","AE.22892.5"
"/product/3-e-tape-dispenser-ed-3-no-silencer","https://keypak.tbkdev.com/product/3-e-tape-dispenser-no-silencer/","3-e-tape-dispenser-ed-3-no-silencer","3-e-tape-dispenser-no-silencer","sku_match","1.00","AE.35109.5"
"/product/3-e-tape-dispenser-ed-3-with-silencer-safety-blade","https://keypak.tbkdev.com/product/3-e-tape-dispenser-with-silencer-safety-blade/","3-e-tape-dispenser-ed-3-with-silencer-safety-blade","3-e-tape-dispenser-with-silencer-safety-blade","sku_match","1.00","AE.35119.5"
"/product/2-handle-hand-wrap-dispenser-12-21","https://keypak.tbkdev.com/product/2-handle-stretchwrap-dispenser/","2-handle-hand-wrap-dispenser-12-21","2-handle-stretchwrap-dispenser","sku_match","1.00","HE.12011.8"
"/product/3-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","https://keypak.tbkdev.com/product/3-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes/","3-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","3-hybrid-e-tape-dispenser-lightweight-works-with-all-core-sizes","sku_match","1.00","AE.35122.5"
"/product/safestik-hand-wrapper-7-x-36","https://keypak.tbkdev.com/product/safestik-wrapper/","safestik-hand-wrapper-7-x-36","safestik-wrapper","sku_match","1.00","HE.13005.8"
"/product/mach-1-sonic-lpx-standard-pallet-wrapper","https://keypak.tbkdev.com/product/mach-1-sonic-lpx-standard-pallet-wrapper/","mach-1-sonic-lpx-standard-pallet-wrapper","mach-1-sonic-lpx-standard-pallet-wrapper","sku_match","1.00","HM.22065.9"
"/product/3-deluxe-tape-dispenser","https://keypak.tbkdev.com/product/3-deluxe-tape-dispenser/","3-deluxe-tape-dispenser","3-deluxe-tape-dispenser","sku_match","1.00","AE.35209.5"
"/product/mach-1-sonic-lpx-standard-pallet-wrapper-2","https://keypak.tbkdev.com/product/mach-1-sonic-lps-standard-pallet-wrapper/","mach-1-sonic-lpx-standard-pallet-wrapper","mach-1-sonic-lps-standard-pallet-wrapper","sku_match","1.00","HM.22066.9"
"/product/benchmount-tape-dispenser-2-wide-3core-2","https://keypak.tbkdev.com/product/bench-mounted-tape-dispenser/","benchmount-tape-dispenser-2-wide-3core","bench-mounted-tape-dispenser","sku_match","1.00","AE.62303.9"
"/product/benchmount-tape-dispenser-2-wide-3core-2-2","https://keypak.tbkdev.com/product/bench-mounted-tape-dispenser-2/","benchmount-tape-dispenser-2-wide-3core-2","bench-mounted-tape-dispenser","sku_match","1.00","AE.69120.5"
"/product/turntable-ramp-hd-sonic-lpx-optional-add-on","https://keypak.tbkdev.com/product/heavy-duty-ramp-2/","turntable-ramp-hd-sonic-lpx-optional-add-on","heavy-duty-ramp","sku_match","1.00","HM.22080.9"
"/product/hd-filament-tape-dispenser-1","https://keypak.tbkdev.com/product/heavy-duty-filament-tape-dispenser/","hd-filament-tape-dispenser","heavy-duty-filament-tape-dispenser","sku_match","1.00","AE.86500.5"
"/product/turntable-ramp-hd-sonic-lps-optional-add-on","https://keypak.tbkdev.com/product/heavy-duty-ramp/","turntable-ramp-hd-sonic-lps-optional-add-on","heavy-duty-ramp","sku_match","1.00","HM.22085.9"
"/product/filament-tape-8934-12mm-x-55m","https://keypak.tbkdev.com/product/filament-tape/","filament-tape-8934-12mm-x-55m","filament-tape","sku_match","1.00","AF.05579.4"
"/product/filament-tape-36-rolls-case","https://keypak.tbkdev.com/product/filament-tape-2/","filament-tape-36-rolls-case","filament-tape","sku_match","1.00","AF.07579.4"
"/product/filament-tape-dispenser-1","https://keypak.tbkdev.com/product/1-filament-tape-dispenser/","filament-tape-dispenser","1-filament-tape-dispenser","sku_match","1.00","AF.10001.8"
"/product/filament-tape-24mm-x-55m","https://keypak.tbkdev.com/product/filament-tape-3/","filament-tape-24mm-x-55m","filament-tape","sku_match","1.00","AF.10579.2"
"/product/filament-tape-dispnenser-2","https://keypak.tbkdev.com/product/2-filament-tape-dispenser/","filament-tape-dispnenser","2-filament-tape-dispenser","sku_match","1.00","AF.20001.9"
"/product/filament-tape-48mm-x-55m","https://keypak.tbkdev.com/product/filament-tape-4/","filament-tape-48mm-x-55m","filament-tape","sku_match","1.00","AF.20590.4"
"/product/filament-tape-72mm-x-55m","https://keypak.tbkdev.com/product/filament-tape-5/","filament-tape-72mm-x-55m","filament-tape","sku_match","1.00","AF.30534.3"
"/product/reinforced-gummed-paper-tape-2-5-x-200-yards-60mm-x-183m","https://keypak.tbkdev.com/product/reinforced-gummed-paper-tape/","reinforced-gummed-paper-tape-2-5-x-200-yards-60mm-x-183m","reinforced-gummed-paper-tape","sku_match","1.00","AK.52181.3"
"/product/reinforced-gummed-paper-tape-iv428s-2-75-x-150-yards-72mm-x-137m","https://keypak.tbkdev.com/product/reinforced-gummed-paper-tape-2/","reinforced-gummed-paper-tape-iv428s-2-75-x-150-yards-72mm-x-137m","reinforced-gummed-paper-tape","sku_match","1.00","AK.52198.9"
"/product/reinforced-gummed-paper-tape-hv428-viper-2-75-x-164-yards-70mm-x-150m","https://keypak.tbkdev.com/product/reinforced-gummed-paper-tape-3/","reinforced-gummed-paper-tape-hv428-viper-2-75-x-164-yards-70mm-x-150m","reinforced-gummed-paper-tape","sku_match","1.00","AK.53131.8"
"/product/hd-reinforced-gummed-paper-tape-hd428-2-75-x-150-yards-72mm-x-137m","https://keypak.tbkdev.com/product/heavy-duty-reinforced-gummed-paper-tape/","hd-reinforced-gummed-paper-tape-hd428-2-75-x-150-yards-72mm-x-137m","heavy-duty-reinforced-gummed-paper-tape","sku_match","1.00","AK.54151.9"
"/product/flat-backed-paper-tape-48mm-x-55m","https://keypak.tbkdev.com/product/flatback-paper-tape/","flat-backed-paper-tape-48mm-x-55m","flatback-paper-tape","sku_match","1.00","AK.81505.9"
"/product/m-1-phoenix-manual-paper-tape-dispenser","https://keypak.tbkdev.com/product/m-1-phoenix-manual-tape-dispenser/","m-1-phoenix-manual-paper-tape-dispenser","m-1-phoenix-manual-tape-dispenser","sku_match","1.00","AK.93560.9"
"/product/masking-tape-3-4-18mm-x-55m","https://keypak.tbkdev.com/product/masking-tape/","masking-tape-3-4-18mm-x-55m","masking-tape","sku_match","1.00","AM.07701.3"
